evolution$generation,evolution$evaluated,macroGravityDecay,macroInnovationDecay,mesoCrossOverProba,mesoMutationProba,mesoInteractionProba,mesoToMacroInnovationThreshold,macroToMesoCrossoverMaxUpdate,macroToMesoMutationMaxUpdate,macroToMesoExchangeMaxUpdate,objective$psiUtility,objective$deltaUtility,objective$gammaUtility,mesoInteractionProba,mesoToMacroInnovationThreshold,macroToMesoCrossoverMaxUpdate,mesoCrossOverProba,macroGravityDecay,psiUtility,deltaUtility,macroInnovationDecay,macroToMesoMutationMaxUpdate,mesoMutationProba,gammaUtility,macroToMesoExchangeMaxUpdate
138,138,0.10073388778987878,0.4245188211665186,0.401059411528596,0.006209284786535117,9.174011959743841E-6,1.2441044326949302,5.492523224245322E-4,1.0E-4,2.0338090245528582E-8,0.028045708572085104,0.39881034891211176,0.01877048676092663,9.174011959743841E-6,1.2441044326949302,5.492523224245322E-4,0.401059411528596,0.10073388778987878,0.028045708572085104,0.39881034891211176,0.4245188211665186,1.0E-4,0.006209284786535117,0.01877048676092663,2.0338090245528582E-8
138,138,0.7537002480387411,0.37514101185851334,0.4345752176753455,0.001,7.72906657960835E-6,1.1819082831536312,2.701410693326145E-4,4.806147792265406E-5,-5.638406150794412E-8,0.2592585020380582,0.5825615287047547,0.1229186284257544,7.72906657960835E-6,1.1819082831536312,2.701410693326145E-4,0.4345752176753455,0.7537002480387411,0.2592585020380582,0.5825615287047547,0.37514101185851334,4.806147792265406E-5,0.001,0.1229186284257544,-5.638406150794412E-8
138,138,1.0837621433968718,0.7683457904222536,0.49996574255650883,0.003111906185810237,9.773092023512799E-6,2.0,7.946822570099824E-4,-1.0E-4,3.558619113892324E-8,0.23286861049325402,0.56072927896136,0.03229092222642915,9.773092023512799E-6,2.0,7.946822570099824E-4,0.49996574255650883,1.0837621433968718,0.23286861049325402,0.56072927896136,0.7683457904222536,-1.0E-4,0.003111906185810237,0.03229092222642915,3.558619113892324E-8
138,138,0.8521690043998073,0.33984308765925886,0.39941269511050087,0.0012874612705049127,7.455891616786675E-6,1.20335421912009,2.9181870579088743E-4,3.125510351057466E-5,-5.289217861649474E-8,1.9682941235025404,0.5060158015914302,0.1883726865728459,7.455891616786675E-6,1.20335421912009,2.9181870579088743E-4,0.39941269511050087,0.8521690043998073,1.9682941235025404,0.5060158015914302,0.33984308765925886,3.125510351057466E-5,0.0012874612705049127,0.1883726865728459,-5.289217861649474E-8
138,138,0.7582242225079496,0.32879319786340644,0.3929546888112109,0.001978961476558619,7.628215960620964E-6,1.2330202152205416,1.636364951267356E-4,2.215559378267408E-5,-8.326757752901528E-8,1.7871377083537814,0.5307368133921884,0.14221984909574026,7.628215960620964E-6,1.2330202152205416,1.636364951267356E-4,0.3929546888112109,0.7582242225079496,1.7871377083537814,0.5307368133921884,0.32879319786340644,2.215559378267408E-5,0.001978961476558619,0.14221984909574026,-8.326757752901528E-8
138,138,0.17885251547221998,0.5488255347102733,0.4244837228138972,0.006471023553325267,8.22634806042347E-6,1.0252705299547502,9.772108219171646E-4,6.088094929267608E-5,-1.1332763943849647E-8,1.4001296044272609,0.5785088607685216,0.14672862391396269,8.22634806042347E-6,1.0252705299547502,9.772108219171646E-4,0.4244837228138972,0.17885251547221998,1.4001296044272609,0.5785088607685216,0.5488255347102733,6.088094929267608E-5,0.006471023553325267,0.14672862391396269,-1.1332763943849647E-8
138,138,0.10897314521315074,0.5014277227427814,0.4177061262067133,0.009465980566487911,8.882868313831394E-6,1.3463141792212174,0.001,1.0E-4,-4.557153129259006E-9,1.1753758128484675,0.4123892264881972,0.11902456187066868,8.882868313831394E-6,1.3463141792212174,0.001,0.4177061262067133,0.10897314521315074,1.1753758128484675,0.4123892264881972,0.5014277227427814,1.0E-4,0.009465980566487911,0.11902456187066868,-4.557153129259006E-9
138,138,0.9987286979018899,0.7591873228245175,0.46842183743132604,0.0026612455578457917,9.772931791118316E-6,1.9713109247152891,8.031965516768667E-4,-5.345492549438682E-5,3.1978839763239706E-8,0.9791551039192132,0.8199672231422372,0.04108648447682128,9.772931791118316E-6,1.9713109247152891,8.031965516768667E-4,0.46842183743132604,0.9987286979018899,0.9791551039192132,0.8199672231422372,0.7591873228245175,-5.345492549438682E-5,0.0026612455578457917,0.04108648447682128,3.1978839763239706E-8
138,138,0.7957359167939574,0.3372939019541489,0.3874193948065603,0.001988576933627376,7.597390813359862E-6,1.2102410732799986,3.0481042503288105E-4,3.603498046543528E-5,-7.665037259761226E-8,-0.01568192811658342,0.657424242028819,0.01791141988710443,7.597390813359862E-6,1.2102410732799986,3.0481042503288105E-4,0.3874193948065603,0.7957359167939574,-0.01568192811658342,0.657424242028819,0.3372939019541489,3.603498046543528E-5,0.001988576933627376,0.01791141988710443,-7.665037259761226E-8
138,138,1.1,0.3548650218873134,0.40149057296706103,0.001,7.626981180640335E-6,1.2475814122842661,5.571302812669755E-4,4.06589639522907E-5,-9.02936598656214E-8,0.24967557334849033,0.41972838298387494,0.1315678043343187,7.626981180640335E-6,1.2475814122842661,5.571302812669755E-4,0.40149057296706103,1.1,0.24967557334849033,0.41972838298387494,0.3548650218873134,4.06589639522907E-5,0.001,0.1315678043343187,-9.02936598656214E-8
138,138,0.6431364932721875,0.3361235062942987,0.38780347289606193,0.002025111582888593,7.408604740592439E-6,1.1639861614056264,2.9238036157960227E-4,2.38845122554511E-5,-7.023081273699942E-8,0.37474418706200385,0.47687614660401234,0.03436854048885429,7.408604740592439E-6,1.1639861614056264,2.9238036157960227E-4,0.38780347289606193,0.6431364932721875,0.37474418706200385,0.47687614660401234,0.3361235062942987,2.38845122554511E-5,0.002025111582888593,0.03436854048885429,-7.023081273699942E-8
138,138,0.14728723823201634,0.48556527461977317,0.42827879376634637,0.008731403624297326,8.440141677950215E-6,1.0625822869310524,8.821781013126498E-4,6.075221138648528E-5,7.871183846334033E-9,0.473888619756603,0.37105567437189,0.16215463554747256,8.440141677950215E-6,1.0625822869310524,8.821781013126498E-4,0.42827879376634637,0.14728723823201634,0.473888619756603,0.37105567437189,0.48556527461977317,6.075221138648528E-5,0.008731403624297326,0.16215463554747256,7.871183846334033E-9
138,138,0.1397580754059003,0.50262066033124,0.423886868320152,0.010000000000000002,8.724104755184114E-6,1.3579276565294032,8.862073563677532E-4,1.0E-4,-4.224221006662688E-9,1.0332626529372302,0.517119193975212,0.21313320332116437,8.724104755184114E-6,1.3579276565294032,8.862073563677532E-4,0.423886868320152,0.1397580754059003,1.0332626529372302,0.517119193975212,0.50262066033124,1.0E-4,0.010000000000000002,0.21313320332116437,-4.224221006662688E-9
138,138,1.0303049421078518,1.0130280782554555,0.3163114713986087,0.008437866794750622,5.353892650104412E-6,1.5392683845398236,8.976950015001125E-4,-9.808562759136707E-6,-8.048311462015375E-8,1.7295197381779115,0.7179113246972886,0.1223270159541805,5.353892650104412E-6,1.5392683845398236,8.976950015001125E-4,0.3163114713986087,1.0303049421078518,1.7295197381779115,0.7179113246972886,1.0130280782554555,-9.808562759136707E-6,0.008437866794750622,0.1223270159541805,-8.048311462015375E-8
138,138,0.7750318171705006,0.3398393273138105,0.3849950130858516,0.0013010908813067487,6.672758981857355E-6,1.1639362145352252,3.225334395457822E-4,4.505895925386098E-5,-9.959655840294084E-8,0.2202661470601015,0.48158447227710877,0.07567572803218336,6.672758981857355E-6,1.1639362145352252,3.225334395457822E-4,0.3849950130858516,0.7750318171705006,0.2202661470601015,0.48158447227710877,0.3398393273138105,4.505895925386098E-5,0.0013010908813067487,0.07567572803218336,-9.959655840294084E-8
138,138,0.998882919178984,0.7694499506746081,0.46169284701320457,0.003037932457833091,9.751367701277492E-6,1.9585858295746088,8.027599101380009E-4,-5.350125469974123E-5,3.7263082205510324E-8,0.4560477014502027,0.6052771732466642,0.11456354357437704,9.751367701277492E-6,1.9585858295746088,8.027599101380009E-4,0.46169284701320457,0.998882919178984,0.4560477014502027,0.6052771732466642,0.7694499506746081,-5.350125469974123E-5,0.003037932457833091,0.11456354357437704,3.7263082205510324E-8
138,138,0.9422736197233809,0.35983852089432655,0.4010592452628956,0.001,7.448774559557243E-6,1.206196823639411,3.8684457456644446E-4,2.6553733071973108E-5,-1.0E-7,0.08275421434413577,0.36586640168064655,0.18527862638403736,7.448774559557243E-6,1.206196823639411,3.8684457456644446E-4,0.4010592452628956,0.9422736197233809,0.08275421434413577,0.36586640168064655,0.35983852089432655,2.6553733071973108E-5,0.001,0.18527862638403736,-1.0E-7
138,138,0.13971852515149497,0.30094786490078607,0.4509036264752657,0.00806711773046961,8.097014520018162E-6,1.032253268853401,7.393386169439185E-4,5.72264448233371E-5,3.705274535082835E-8,1.1289123404731072,1.0596902854310848,0.11029899951309297,8.097014520018162E-6,1.032253268853401,7.393386169439185E-4,0.4509036264752657,0.13971852515149497,1.1289123404731072,1.0596902854310848,0.30094786490078607,5.72264448233371E-5,0.00806711773046961,0.11029899951309297,3.705274535082835E-8
138,138,0.1559750904729098,0.4900343907224092,0.4068768539841191,0.007915381764860329,9.609277405269829E-6,1.0315461843425968,5.468348306830488E-4,9.037426443704468E-5,1.6078182272064328E-8,1.53395592351215,0.7147269398857174,0.16542281075070076,9.609277405269829E-6,1.0315461843425968,5.468348306830488E-4,0.4068768539841191,0.1559750904729098,1.53395592351215,0.7147269398857174,0.4900343907224092,9.037426443704468E-5,0.007915381764860329,0.16542281075070076,1.6078182272064328E-8
138,138,0.372292395287244,0.48968312234920564,0.40190112706670195,0.008810916489709341,1.0E-5,1.1515425065775302,6.054437510511633E-4,1.0E-4,6.493220903400364E-9,1.357068479055013,0.568818585254296,0.10943386053942739,1.0E-5,1.1515425065775302,6.054437510511633E-4,0.40190112706670195,0.372292395287244,1.357068479055013,0.568818585254296,0.48968312234920564,1.0E-4,0.008810916489709341,0.10943386053942739,6.493220903400364E-9
138,138,1.0159413161127229,0.7756912600297381,0.4499255691138721,0.0030479612837792163,9.761907187332859E-6,1.9499238802541226,9.766019994367188E-4,-5.237087198906963E-5,4.610078433388377E-8,0.530795864975417,0.7730841821714707,0.08235512040471171,9.761907187332859E-6,1.9499238802541226,9.766019994367188E-4,0.4499255691138721,1.0159413161127229,0.530795864975417,0.7730841821714707,0.7756912600297381,-5.237087198906963E-5,0.0030479612837792163,0.08235512040471171,4.610078433388377E-8
138,138,0.7850160381674857,0.3777046315603615,0.43116030014261375,0.001,7.719963359667673E-6,1.3056940278460738,2.478764162014593E-4,4.81897853408013E-5,-4.647041230369486E-8,-0.47213469206270187,0.667037945479203,0.18962540283090412,7.719963359667673E-6,1.3056940278460738,2.478764162014593E-4,0.43116030014261375,0.7850160381674857,-0.47213469206270187,0.667037945479203,0.3777046315603615,4.81897853408013E-5,0.001,0.18962540283090412,-4.647041230369486E-8
138,138,1.1,1.0130280782554555,0.3163114713986087,0.008977319904943392,1.0E-6,1.645102401485838,-3.779698100453173E-4,-9.80856275913672E-6,-8.048311462015375E-8,1.3902141410507514,0.5412521645735797,0.06064809462134502,1.0E-6,1.645102401485838,-3.779698100453173E-4,0.3163114713986087,1.1,1.3902141410507514,0.5412521645735797,1.0130280782554555,-9.80856275913672E-6,0.008977319904943392,0.06064809462134502,-8.048311462015375E-8
138,138,0.7695178012411156,0.33772516311924183,0.3973598637892139,0.0019817285234414723,7.638328383904527E-6,1.1529495763033573,1.622134179195833E-4,1.806330855500264E-5,-1.0E-7,2.2497437268910705,0.7318759295967272,0.08293781630668207,7.638328383904527E-6,1.1529495763033573,1.622134179195833E-4,0.3973598637892139,0.7695178012411156,2.2497437268910705,0.7318759295967272,0.33772516311924183,1.806330855500264E-5,0.0019817285234414723,0.08293781630668207,-1.0E-7
138,138,0.6672683566146842,0.38062998401930415,0.3272866329854964,0.009526692459246627,1.2435346041792254E-6,1.3018298494127576,-2.3536672040341345E-5,9.815559919513647E-5,2.6853426507581813E-8,0.8125628172592299,0.7093704629748183,0.19685211349298104,1.2435346041792254E-6,1.3018298494127576,-2.3536672040341345E-5,0.3272866329854964,0.6672683566146842,0.8125628172592299,0.7093704629748183,0.38062998401930415,9.815559919513647E-5,0.009526692459246627,0.19685211349298104,2.6853426507581813E-8
138,138,0.7611731060495096,0.33385543838742937,0.38643979301913356,0.001997523606385768,7.628147355876935E-6,1.210082587865045,3.1141946319417405E-4,3.2849523529542157E-5,-7.581497320227637E-8,-0.04507571115787368,0.6860020899873636,0.14349437699596024,7.628147355876935E-6,1.210082587865045,3.1141946319417405E-4,0.38643979301913356,0.7611731060495096,-0.04507571115787368,0.6860020899873636,0.33385543838742937,3.2849523529542157E-5,0.001997523606385768,0.14349437699596024,-7.581497320227637E-8
138,138,0.7267707018104982,0.3923873768782492,0.3260863205026662,0.00933910910304589,1.4950730213671343E-6,1.3058674607041914,-4.351507804698574E-4,7.404483891658375E-5,2.608255855483511E-8,1.4269099181145295,0.543067413815586,0.051115991942159766,1.4950730213671343E-6,1.3058674607041914,-4.351507804698574E-4,0.3260863205026662,0.7267707018104982,1.4269099181145295,0.543067413815586,0.3923873768782492,7.404483891658375E-5,0.00933910910304589,0.051115991942159766,2.608255855483511E-8
138,138,0.542203553207737,0.5080511785434743,0.3455299671243264,0.006499216205139724,9.630458423727948E-6,1.0,-0.001,9.464530206400555E-5,1.4405501784448442E-8,0.666656709870109,0.6956948081746379,0.07623219438187157,9.630458423727948E-6,1.0,-0.001,0.3455299671243264,0.542203553207737,0.666656709870109,0.6956948081746379,0.5080511785434743,9.464530206400555E-5,0.006499216205139724,0.07623219438187157,1.4405501784448442E-8
138,138,0.7608123287082612,0.3386845105055465,0.38559836662873714,0.001,6.740007830721533E-6,1.1616518259808624,3.1146775956256145E-4,4.3282317686804485E-5,-7.478871313083509E-8,0.17508634782971022,0.6963811454184521,0.0660909824305822,6.740007830721533E-6,1.1616518259808624,3.1146775956256145E-4,0.38559836662873714,0.7608123287082612,0.17508634782971022,0.6963811454184521,0.3386845105055465,4.3282317686804485E-5,0.001,0.0660909824305822,-7.478871313083509E-8
138,138,0.855170414310933,0.21831991312202126,0.40385501233567656,0.001,7.408469512985654E-6,1.0,3.245972282642164E-4,2.8979036409988964E-5,-6.061315675824031E-8,0.3688701893930908,0.7127969533569276,0.04918510957616462,7.408469512985654E-6,1.0,3.245972282642164E-4,0.40385501233567656,0.855170414310933,0.3688701893930908,0.7127969533569276,0.21831991312202126,2.8979036409988964E-5,0.001,0.04918510957616462,-6.061315675824031E-8
138,138,0.1477033149357842,0.48347366452620544,0.42425800585336526,0.008463303466472723,8.539159147780158E-6,1.0521462694862738,7.921047361712649E-4,6.141675791468641E-5,5.484230384716527E-9,0.8713012493387882,0.509275798674385,0.2737887935676069,8.539159147780158E-6,1.0521462694862738,7.921047361712649E-4,0.42425800585336526,0.1477033149357842,0.8713012493387882,0.509275798674385,0.48347366452620544,6.141675791468641E-5,0.008463303466472723,0.2737887935676069,5.484230384716527E-9
138,138,0.9904074737376083,0.8236901485098582,0.48666715953075607,0.003073884455310649,8.476701683473771E-6,1.8349859793684549,0.001,-2.7624804897561272E-5,3.802571071842831E-8,1.164578966445501,0.39964425441194784,0.08783051595952696,8.476701683473771E-6,1.8349859793684549,0.001,0.48666715953075607,0.9904074737376083,1.164578966445501,0.39964425441194784,0.8236901485098582,-2.7624804897561272E-5,0.003073884455310649,0.08783051595952696,3.802571071842831E-8
138,138,0.1,0.42833838280731784,0.40165280337811016,0.005941978462319775,9.29215799279002E-6,1.2598188203081064,3.387018460150957E-4,1.0E-4,1.0032669185230646E-8,1.8783679832269229,0.28310863130414265,0.0985010330190903,9.29215799279002E-6,1.2598188203081064,3.387018460150957E-4,0.40165280337811016,0.1,1.8783679832269229,0.28310863130414265,0.42833838280731784,1.0E-4,0.005941978462319775,0.0985010330190903,1.0032669185230646E-8
138,138,0.8578620532335631,0.2973965890563091,0.39376793400245724,0.0012883515833870848,7.670335213035846E-6,1.1805254978341237,3.12410848358578E-4,3.136280462098943E-5,-6.465419932295675E-8,0.07795061597663011,0.41136732750873595,0.11501543050485097,7.670335213035846E-6,1.1805254978341237,3.12410848358578E-4,0.39376793400245724,0.8578620532335631,0.07795061597663011,0.41136732750873595,0.2973965890563091,3.136280462098943E-5,0.0012883515833870848,0.11501543050485097,-6.465419932295675E-8
138,138,0.13733065722640445,0.40494178826119287,0.4055937836019362,0.00841057262008736,9.578146747188191E-6,1.0,5.00903474627141E-4,1.0E-4,1.5535200178839185E-8,1.2814842524759644,0.6768916606083302,0.15604981039722166,9.578146747188191E-6,1.0,5.00903474627141E-4,0.4055937836019362,0.13733065722640445,1.2814842524759644,0.6768916606083302,0.40494178826119287,1.0E-4,0.00841057262008736,0.15604981039722166,1.5535200178839185E-8
138,138,0.7787280831869848,0.4266232800753271,0.3896736482161365,0.00304765951377364,7.900105177872382E-6,1.012520426907853,3.0601260225003785E-4,7.501822208470141E-5,-4.311981108165971E-8,-0.0434455688014177,0.717462771898802,0.07262962522892202,7.900105177872382E-6,1.012520426907853,3.0601260225003785E-4,0.3896736482161365,0.7787280831869848,-0.0434455688014177,0.717462771898802,0.4266232800753271,7.501822208470141E-5,0.00304765951377364,0.07262962522892202,-4.311981108165971E-8
138,138,0.6606631452009161,0.6520023129840501,0.34324851637117454,0.010000000000000002,1.158583282475863E-6,1.2342590042471133,1.1083175466874116E-4,9.712267090161924E-5,5.1096372265193624E-8,1.760599491229189,0.730163000296951,0.1615136491899909,1.158583282475863E-6,1.2342590042471133,1.1083175466874116E-4,0.34324851637117454,0.6606631452009161,1.760599491229189,0.730163000296951,0.6520023129840501,9.712267090161924E-5,0.010000000000000002,0.1615136491899909,5.1096372265193624E-8
138,138,0.3612114674798258,0.49052885948578717,0.40128032216751924,0.008141339158093466,1.0E-5,1.1498064165050745,6.148518278536563E-4,1.0E-4,2.172186955756959E-9,1.6045970121913014,0.6952587916994242,0.14938248470540394,1.0E-5,1.1498064165050745,6.148518278536563E-4,0.40128032216751924,0.3612114674798258,1.6045970121913014,0.6952587916994242,0.49052885948578717,1.0E-4,0.008141339158093466,0.14938248470540394,2.172186955756959E-9
138,138,0.9866357516868701,0.7855475101662505,0.46210998715059265,0.0029963306952445756,9.700529276053449E-6,1.9453001551770805,7.840627404195515E-4,-5.0706428904842136E-5,3.7395820339921556E-8,1.875294206048851,0.5091243310292342,0.17448194553715446,9.700529276053449E-6,1.9453001551770805,7.840627404195515E-4,0.46210998715059265,0.9866357516868701,1.875294206048851,0.5091243310292342,0.7855475101662505,-5.0706428904842136E-5,0.0029963306952445756,0.17448194553715446,3.7395820339921556E-8
138,138,0.22984245936919764,0.5339926182459743,0.42297643733599855,0.010000000000000002,8.642051379275578E-6,1.0,7.898015212850107E-4,5.3119714306629556E-5,5.552827933035794E-9,2.036907906466032,0.4779656168807751,0.20535632092165912,8.642051379275578E-6,1.0,7.898015212850107E-4,0.42297643733599855,0.22984245936919764,2.036907906466032,0.4779656168807751,0.5339926182459743,5.3119714306629556E-5,0.010000000000000002,0.20535632092165912,5.552827933035794E-9
138,138,0.1252844883004542,0.4222818616746532,0.40783116139319586,0.009282644041207162,9.568444928031893E-6,1.0,5.861858972523624E-4,1.0E-4,1.6416040258673875E-8,1.282023023791396,0.5634123141295682,0.13691687259404883,9.568444928031893E-6,1.0,5.861858972523624E-4,0.40783116139319586,0.1252844883004542,1.282023023791396,0.5634123141295682,0.4222818616746532,1.0E-4,0.009282644041207162,0.13691687259404883,1.6416040258673875E-8
138,138,0.1,0.3181800268722573,0.4122086568673954,0.006080931575684021,9.133966302911325E-6,1.0411336359119945,2.674404634397489E-4,1.0E-4,1.5227022460064445E-8,1.4697575758460104,0.8224630428221138,0.09625749583110643,9.133966302911325E-6,1.0411336359119945,2.674404634397489E-4,0.4122086568673954,0.1,1.4697575758460104,0.8224630428221138,0.3181800268722573,1.0E-4,0.006080931575684021,0.09625749583110643,1.5227022460064445E-8
138,138,0.2314593944900377,0.39676971418386764,0.4087851271364916,0.008252237443882818,9.13162274189025E-6,1.1279003643567291,3.466675189691237E-4,9.392402101290077E-5,2.7458811935275262E-8,1.291395750016981,0.6279293668991439,0.06457423776211968,9.13162274189025E-6,1.1279003643567291,3.466675189691237E-4,0.4087851271364916,0.2314593944900377,1.291395750016981,0.6279293668991439,0.39676971418386764,9.392402101290077E-5,0.008252237443882818,0.06457423776211968,2.7458811935275262E-8
138,138,1.0044827691413132,0.736672346999276,0.42523304857476846,0.0018185137753303636,9.45335997258324E-6,1.786825603056796,7.336672761348887E-4,-3.751065609464939E-5,-2.5076471943625217E-8,-0.003528552029873566,0.5287536153917625,0.024032673921722925,9.45335997258324E-6,1.786825603056796,7.336672761348887E-4,0.42523304857476846,1.0044827691413132,-0.003528552029873566,0.5287536153917625,0.736672346999276,-3.751065609464939E-5,0.0018185137753303636,0.024032673921722925,-2.5076471943625217E-8
138,138,1.1,0.2958656565559052,0.39149501774079143,0.0011010583718329449,7.197397876097863E-6,1.242038983219456,2.626747710151433E-4,6.0506703266638616E-5,-6.183876702751031E-8,0.12903840360161034,0.7932404792548811,0.09667368411655275,7.197397876097863E-6,1.242038983219456,2.626747710151433E-4,0.39149501774079143,1.1,0.12903840360161034,0.7932404792548811,0.2958656565559052,6.0506703266638616E-5,0.0011010583718329449,0.09667368411655275,-6.183876702751031E-8
138,138,0.8537459651407283,0.29823357929469796,0.39310057677655275,0.001278693770500646,7.671023776742804E-6,1.1792772417019464,3.124559920649017E-4,3.1330547410046816E-5,-6.495005575697598E-8,0.3189348168611703,0.6722551404857402,0.10927585828943975,7.671023776742804E-6,1.1792772417019464,3.124559920649017E-4,0.39310057677655275,0.8537459651407283,0.3189348168611703,0.6722551404857402,0.29823357929469796,3.1330547410046816E-5,0.001278693770500646,0.10927585828943975,-6.495005575697598E-8
138,138,0.10952854490986731,0.3836776047835849,0.40998156065501895,0.008108867250606302,9.158240186946852E-6,1.0666659276524106,2.0773926826979762E-4,9.505079888000183E-5,2.221996282244111E-8,1.2561594199955133,0.7496541923921125,0.11909717034729717,9.158240186946852E-6,1.0666659276524106,2.0773926826979762E-4,0.40998156065501895,0.10952854490986731,1.2561594199955133,0.7496541923921125,0.3836776047835849,9.505079888000183E-5,0.008108867250606302,0.11909717034729717,2.221996282244111E-8
138,138,0.7407863301428927,0.2919450273308388,0.3885490730698484,0.0012288164131138274,7.670155950319205E-6,1.168709135729125,5.194440232710257E-4,3.2308682808309896E-5,-8.9179063394587E-8,-0.028908475248807797,0.7263760165439566,0.11397458868894983,7.670155950319205E-6,1.168709135729125,5.194440232710257E-4,0.3885490730698484,0.7407863301428927,-0.028908475248807797,0.7263760165439566,0.2919450273308388,3.2308682808309896E-5,0.0012288164131138274,0.11397458868894983,-8.9179063394587E-8
138,138,1.1,0.36084520606258663,0.39593445940090005,0.0013293157854306478,7.445997825603408E-6,1.2586381365137984,4.252606580469314E-4,2.8332720021292303E-5,-9.413327412368865E-8,0.003951297658296049,0.4712048970343279,0.1976625876221929,7.445997825603408E-6,1.2586381365137984,4.252606580469314E-4,0.39593445940090005,1.1,0.003951297658296049,0.4712048970343279,0.36084520606258663,2.8332720021292303E-5,0.0013293157854306478,0.1976625876221929,-9.413327412368865E-8
138,138,0.7517632450241796,0.336397660264079,0.30303519925222566,0.009288791244329409,1.7102095934558567E-6,1.3527641846605019,-8.449056314138821E-4,7.641624708799669E-5,2.680195616074277E-8,1.9618197045429708,0.4368039625039737,0.06391688059352507,1.7102095934558567E-6,1.3527641846605019,-8.449056314138821E-4,0.30303519925222566,0.7517632450241796,1.9618197045429708,0.4368039625039737,0.336397660264079,7.641624708799669E-5,0.009288791244329409,0.06391688059352507,2.680195616074277E-8
138,138,1.0078382092816236,0.7311686477821799,0.42671830699334024,0.0010847268180029044,1.0E-5,1.8026958687555583,7.032172407131388E-4,-4.907372759175417E-5,-2.4819492683300013E-9,1.7480080042210266,0.4088840487483507,0.1208100833516168,1.0E-5,1.8026958687555583,7.032172407131388E-4,0.42671830699334024,1.0078382092816236,1.7480080042210266,0.4088840487483507,0.7311686477821799,-4.907372759175417E-5,0.0010847268180029044,0.1208100833516168,-2.4819492683300013E-9
138,138,0.1475705212632728,0.1,0.425434354634572,0.008772407834325611,8.731972465258197E-6,1.0,1.6686813687530094E-4,1.0E-4,3.787227346961949E-9,1.983884164704349,0.3488970438058274,0.05905486659323422,8.731972465258197E-6,1.0,1.6686813687530094E-4,0.425434354634572,0.1475705212632728,1.983884164704349,0.3488970438058274,0.1,1.0E-4,0.008772407834325611,0.05905486659323422,3.787227346961949E-9
138,138,0.3456934930578491,0.8372866036461153,0.4204024622758268,0.00750449936838932,8.088029730841378E-6,1.0809966198124585,0.001,9.843251075415746E-5,3.885295112284351E-9,1.1397276867075146,0.6225108496461935,0.19478022789639393,8.088029730841378E-6,1.0809966198124585,0.001,0.4204024622758268,0.3456934930578491,1.1397276867075146,0.6225108496461935,0.8372866036461153,9.843251075415746E-5,0.00750449936838932,0.19478022789639393,3.885295112284351E-9
